datetime,power
2024-12-31 00:00:00,2.4340730160474777
2024-12-31 00:15:00,2.4340730160474777
2024-12-31 00:30:00,2.4340730160474777
2024-12-31 00:45:00,2.4340730160474777
2024-12-31 01:00:00,2.1731385961174965
2024-12-31 01:15:00,2.1731385961174965
2024-12-31 01:30:00,2.1731385961174965
2024-12-31 01:45:00,2.1731385961174965
2024-12-31 02:00:00,2.1731385961174965
2024-12-31 02:15:00,2.1731385961174965
2024-12-31 02:30:00,2.1731385961174965
2024-12-31 02:45:00,2.1731385961174965
2024-12-31 03:00:00,2.532423473894596
2024-12-31 03:15:00,2.532423473894596
2024-12-31 03:30:00,2.532423473894596
2024-12-31 03:45:00,2.532423473894596
2024-12-31 04:00:00,2.3730728775262833
2024-12-31 04:15:00,2.3730728775262833
2024-12-31 04:30:00,2.3730728775262833
2024-12-31 04:45:00,2.3730728775262833
2024-12-31 05:00:00,3.1067833304405212
2024-12-31 05:15:00,3.1067833304405212
2024-12-31 05:30:00,3.1067833304405212
2024-12-31 05:45:00,3.1067833304405212
2024-12-31 06:00:00,2.9089467599987984
2024-12-31 06:15:00,2.9089467599987984
2024-12-31 06:30:00,2.9089467599987984
2024-12-31 06:45:00,2.9089467599987984
2024-12-31 07:00:00,1.8073948100209236
2024-12-31 07:15:00,1.8073948100209236
2024-12-31 07:30:00,1.8073948100209236
2024-12-31 07:45:00,1.8073948100209236
2024-12-31 08:00:00,1.7626887187361717
2024-12-31 08:15:00,1.7626887187361717
2024-12-31 08:30:00,1.7626887187361717
2024-12-31 08:45:00,1.7626887187361717
2024-12-31 09:00:00,1.9588427618145943
2024-12-31 09:15:00,1.9588427618145943
2024-12-31 09:30:00,1.9588427618145943
2024-12-31 09:45:00,1.9588427618145943
2024-12-31 10:00:00,1.0627394542098045
2024-12-31 10:15:00,1.0627394542098045
2024-12-31 10:30:00,1.0627394542098045
2024-12-31 10:45:00,1.0627394542098045
2024-12-31 11:00:00,1.4148347079753876
2024-12-31 11:15:00,1.4148347079753876
2024-12-31 11:30:00,1.4148347079753876
2024-12-31 11:45:00,1.4148347079753876
2024-12-31 12:00:00,0.9586498141288757
2024-12-31 12:15:00,0.9586498141288757
2024-12-31 12:30:00,0.9586498141288757
2024-12-31 12:45:00,0.9586498141288757
2024-12-31 13:00:00,1.923455111682415
2024-12-31 13:15:00,1.923455111682415
2024-12-31 13:30:00,1.923455111682415
2024-12-31 13:45:00,1.923455111682415
2024-12-31 14:00:00,1.0605113580822945
2024-12-31 14:15:00,1.0605113580822945
2024-12-31 14:30:00,1.0605113580822945
2024-12-31 14:45:00,1.0605113580822945
2024-12-31 15:00:00,1.0605113580822945
2024-12-31 15:15:00,1.0605113580822945
2024-12-31 15:30:00,1.0605113580822945
2024-12-31 15:45:00,1.0605113580822945
2024-12-31 16:00:00,0.3362288698554039
2024-12-31 16:15:00,0.3362288698554039
2024-12-31 16:30:00,0.3362288698554039
2024-12-31 16:45:00,0.3362288698554039
2024-12-31 17:00:00,0.15652652364224195
2024-12-31 17:15:00,0.15652652364224195
2024-12-31 17:30:00,0.15652652364224195
2024-12-31 17:45:00,0.15652652364224195
2024-12-31 18:00:00,0.7940913550555706
2024-12-31 18:15:00,0.7940913550555706
2024-12-31 18:30:00,0.7940913550555706
2024-12-31 18:45:00,0.7940913550555706
2024-12-31 19:00:00,1.3777824118733406
2024-12-31 19:15:00,1.3777824118733406
2024-12-31 19:30:00,1.3777824118733406
2024-12-31 19:45:00,1.3777824118733406
2024-12-31 20:00:00,1.6809552907943726
2024-12-31 20:15:00,1.6809552907943726
2024-12-31 20:30:00,1.6809552907943726
2024-12-31 20:45:00,1.6809552907943726
2024-12-31 21:00:00,1.6809552907943726
2024-12-31 21:15:00,1.6809552907943726
2024-12-31 21:30:00,1.6809552907943726
2024-12-31 21:45:00,1.6809552907943726
2024-12-31 22:00:00,1.6055971384048462
2024-12-31 22:15:00,1.6055971384048462
2024-12-31 22:30:00,1.6055971384048462
2024-12-31 22:45:00,1.6055971384048462
2024-12-31 23:00:00,1.369383092969656
2024-12-31 23:15:00,1.369383092969656
2024-12-31 23:30:00,1.369383092969656
2024-12-31 23:45:00,1.369383092969656
