datetime,power
2025/01/01 00:00,0.004884775727987289
2025/01/01 00:15,0.004884775727987289
2025/01/01 00:30,0.004884775727987289
2025/01/01 00:45,0.004884775727987289
2025/01/01 01:00,0.004095488227903843
2025/01/01 01:15,0.004095488227903843
2025/01/01 01:30,0.004095488227903843
2025/01/01 01:45,0.004095488227903843
2025/01/01 02:00,0.002663701307028532
2025/01/01 02:15,0.002663701307028532
2025/01/01 02:30,0.002663701307028532
2025/01/01 02:45,0.002663701307028532
2025/01/01 03:00,0.0038139682728797197
2025/01/01 03:15,0.0038139682728797197
2025/01/01 03:30,0.0038139682728797197
2025/01/01 03:45,0.0038139682728797197
2025/01/01 04:00,0.0034541734494268894
2025/01/01 04:15,0.0034541734494268894
2025/01/01 04:30,0.0034541734494268894
2025/01/01 04:45,0.0034541734494268894
2025/01/01 05:00,0.0033204469364136457
2025/01/01 05:15,0.0033204469364136457
2025/01/01 05:30,0.0033204469364136457
2025/01/01 05:45,0.0033204469364136457
2025/01/01 06:00,0.003990664146840572
2025/01/01 06:15,0.003990664146840572
2025/01/01 06:30,0.003990664146840572
2025/01/01 06:45,0.003990664146840572
2025/01/01 07:00,0.0029523156117647886
2025/01/01 07:15,0.0029523156117647886
2025/01/01 07:30,0.0029523156117647886
2025/01/01 07:45,0.0029523156117647886
2025/01/01 08:00,0.005355590954422951
2025/01/01 08:15,0.005355590954422951
2025/01/01 08:30,0.005355590954422951
2025/01/01 08:45,0.005355590954422951
2025/01/01 09:00,0.013366717845201492
2025/01/01 09:15,0.013366717845201492
2025/01/01 09:30,0.013366717845201492
2025/01/01 09:45,0.013366717845201492
2025/01/01 10:00,0.006868718657642603
2025/01/01 10:15,0.006868718657642603
2025/01/01 10:30,0.006868718657642603
2025/01/01 10:45,0.006868718657642603
2025/01/01 11:00,0.0035211124923080206
2025/01/01 11:15,0.0035211124923080206
2025/01/01 11:30,0.0035211124923080206
2025/01/01 11:45,0.0035211124923080206
2025/01/01 12:00,0.0030581431929022074
2025/01/01 12:15,0.0030581431929022074
2025/01/01 12:30,0.0030581431929022074
2025/01/01 12:45,0.0030581431929022074
2025/01/01 13:00,0.0029395553283393383
2025/01/01 13:15,0.0029395553283393383
2025/01/01 13:30,0.0029395553283393383
2025/01/01 13:45,0.0029395553283393383
2025/01/01 14:00,0.006558447610586882
2025/01/01 14:15,0.006558447610586882
2025/01/01 14:30,0.006558447610586882
2025/01/01 14:45,0.006558447610586882
2025/01/01 15:00,0.006847870070487261
2025/01/01 15:15,0.006847870070487261
2025/01/01 15:30,0.006847870070487261
2025/01/01 15:45,0.006847870070487261
2025/01/01 16:00,0.006454674992710352
2025/01/01 16:15,0.006454674992710352
2025/01/01 16:30,0.006454674992710352
2025/01/01 16:45,0.006454674992710352
2025/01/01 17:00,0.008736000396311283
2025/01/01 17:15,0.008736000396311283
2025/01/01 17:30,0.008736000396311283
2025/01/01 17:45,0.008736000396311283
2025/01/01 18:00,0.006099654361605644
2025/01/01 18:15,0.006099654361605644
2025/01/01 18:30,0.006099654361605644
2025/01/01 18:45,0.006099654361605644
2025/01/01 19:00,0.015547363087534904
2025/01/01 19:15,0.015547363087534904
2025/01/01 19:30,0.015547363087534904
2025/01/01 19:45,0.015547363087534904
2025/01/01 20:00,0.01715007796883583
2025/01/01 20:15,0.01715007796883583
2025/01/01 20:30,0.01715007796883583
2025/01/01 20:45,0.01715007796883583
2025/01/01 21:00,0.018806401640176773
2025/01/01 21:15,0.018806401640176773
2025/01/01 21:30,0.018806401640176773
2025/01/01 21:45,0.018806401640176773
2025/01/01 22:00,0.0240472499281168
2025/01/01 22:15,0.0240472499281168
2025/01/01 22:30,0.0240472499281168
2025/01/01 22:45,0.0240472499281168
2025/01/01 23:00,0.022866079583764076
2025/01/01 23:15,0.022866079583764076
2025/01/01 23:30,0.022866079583764076
2025/01/01 23:45,0.022866079583764076
2025/01/02 00:00,0.02730533853173256
2025/01/02 00:15,0.02730533853173256
2025/01/02 00:30,0.02730533853173256
2025/01/02 00:45,0.02730533853173256
2025/01/02 01:00,0.027769489213824272
2025/01/02 01:15,0.027769489213824272
2025/01/02 01:30,0.027769489213824272
2025/01/02 01:45,0.027769489213824272
2025/01/02 02:00,0.029282793402671814
2025/01/02 02:15,0.029282793402671814
2025/01/02 02:30,0.029282793402671814
2025/01/02 02:45,0.029282793402671814
2025/01/02 03:00,0.02339187264442444
2025/01/02 03:15,0.02339187264442444
2025/01/02 03:30,0.02339187264442444
2025/01/02 03:45,0.02339187264442444
2025/01/02 04:00,0.023634815588593483
2025/01/02 04:15,0.023634815588593483
2025/01/02 04:30,0.023634815588593483
2025/01/02 04:45,0.023634815588593483
2025/01/02 05:00,0.025506580248475075
2025/01/02 05:15,0.025506580248475075
2025/01/02 05:30,0.025506580248475075
2025/01/02 05:45,0.025506580248475075
2025/01/02 06:00,0.028689291328191757
2025/01/02 06:15,0.028689291328191757
2025/01/02 06:30,0.028689291328191757
2025/01/02 06:45,0.028689291328191757
2025/01/02 07:00,0.024502839893102646
2025/01/02 07:15,0.024502839893102646
2025/01/02 07:30,0.024502839893102646
2025/01/02 07:45,0.024502839893102646
2025/01/02 08:00,0.021854527294635773
2025/01/02 08:15,0.021854527294635773
2025/01/02 08:30,0.021854527294635773
2025/01/02 08:45,0.021854527294635773
2025/01/02 09:00,0.022858774289488792
2025/01/02 09:15,0.022858774289488792
2025/01/02 09:30,0.022858774289488792
2025/01/02 09:45,0.022858774289488792
2025/01/02 10:00,0.023418450728058815
2025/01/02 10:15,0.023418450728058815
2025/01/02 10:30,0.023418450728058815
2025/01/02 10:45,0.023418450728058815
2025/01/02 11:00,0.017656391486525536
2025/01/02 11:15,0.017656391486525536
2025/01/02 11:30,0.017656391486525536
2025/01/02 11:45,0.017656391486525536
2025/01/02 12:00,0.015150056220591068
2025/01/02 12:15,0.015150056220591068
2025/01/02 12:30,0.015150056220591068
2025/01/02 12:45,0.015150056220591068
2025/01/02 13:00,0.014217828400433064
2025/01/02 13:15,0.014217828400433064
2025/01/02 13:30,0.014217828400433064
2025/01/02 13:45,0.014217828400433064
