datetime,power
2025/01/01 00:00,3.088318626396358e-05
2025/01/01 00:15,3.088318626396358e-05
2025/01/01 00:30,3.088318626396358e-05
2025/01/01 00:45,3.088318626396358e-05
2025/01/01 01:00,3.088318626396358e-05
2025/01/01 01:15,3.088318626396358e-05
2025/01/01 01:30,3.088318626396358e-05
2025/01/01 01:45,3.088318626396358e-05
2025/01/01 02:00,3.088318626396358e-05
2025/01/01 02:15,3.088318626396358e-05
2025/01/01 02:30,3.088318626396358e-05
2025/01/01 02:45,3.088318626396358e-05
2025/01/01 03:00,3.224831889383495e-05
2025/01/01 03:15,3.224831889383495e-05
2025/01/01 03:30,3.224831889383495e-05
2025/01/01 03:45,3.224831889383495e-05
2025/01/01 04:00,3.047667269129306e-05
2025/01/01 04:15,3.047667269129306e-05
2025/01/01 04:30,3.047667269129306e-05
2025/01/01 04:45,3.047667269129306e-05
2025/01/01 05:00,4.3314220965839924e-05
2025/01/01 05:15,4.3314220965839924e-05
2025/01/01 05:30,4.3314220965839924e-05
2025/01/01 05:45,4.3314220965839924e-05
2025/01/01 06:00,0.0004331422096583992
2025/01/01 06:15,0.0004331422096583992
2025/01/01 06:30,0.0004331422096583992
2025/01/01 06:45,0.0004331422096583992
2025/01/01 07:00,0.0014817689079791307
2025/01/01 07:15,0.0014817689079791307
2025/01/01 07:30,0.0014817689079791307
2025/01/01 07:45,0.0014817689079791307
2025/01/01 08:00,0.0037431074306368828
2025/01/01 08:15,0.0037431074306368828
2025/01/01 08:30,0.0037431074306368828
2025/01/01 08:45,0.0037431074306368828
2025/01/01 09:00,0.01861109398305416
2025/01/01 09:15,0.01861109398305416
2025/01/01 09:30,0.01861109398305416
2025/01/01 09:45,0.01861109398305416
2025/01/01 10:00,0.026457160711288452
2025/01/01 10:15,0.026457160711288452
2025/01/01 10:30,0.026457160711288452
2025/01/01 10:45,0.026457160711288452
2025/01/01 11:00,0.010205378755927086
2025/01/01 11:15,0.010205378755927086
2025/01/01 11:30,0.010205378755927086
2025/01/01 11:45,0.010205378755927086
2025/01/01 12:00,0.01340149249881506
2025/01/01 12:15,0.01340149249881506
2025/01/01 12:30,0.01340149249881506
2025/01/01 12:45,0.01340149249881506
2025/01/01 13:00,0.007688634097576141
2025/01/01 13:15,0.007688634097576141
2025/01/01 13:30,0.007688634097576141
2025/01/01 13:45,0.007688634097576141
2025/01/01 14:00,0.010604734532535076
2025/01/01 14:15,0.010604734532535076
2025/01/01 14:30,0.010604734532535076
2025/01/01 14:45,0.010604734532535076
2025/01/01 15:00,0.023917298763990402
2025/01/01 15:15,0.023917298763990402
2025/01/01 15:30,0.023917298763990402
2025/01/01 15:45,0.023917298763990402
2025/01/01 16:00,0.0168903861194849
2025/01/01 16:15,0.0168903861194849
2025/01/01 16:30,0.0168903861194849
2025/01/01 16:45,0.0168903861194849
2025/01/01 17:00,0.0
2025/01/01 17:15,0.0
2025/01/01 17:30,0.0
2025/01/01 17:45,0.0
2025/01/01 18:00,2.514114894438535e-05
2025/01/01 18:15,2.514114894438535e-05
2025/01/01 18:30,2.514114894438535e-05
2025/01/01 18:45,2.514114894438535e-05
2025/01/01 19:00,3.0034658266231418e-05
2025/01/01 19:15,3.0034658266231418e-05
2025/01/01 19:30,3.0034658266231418e-05
2025/01/01 19:45,3.0034658266231418e-05
2025/01/01 20:00,3.0325315310619772e-05
2025/01/01 20:15,3.0325315310619772e-05
2025/01/01 20:30,3.0325315310619772e-05
2025/01/01 20:45,3.0325315310619772e-05
2025/01/01 21:00,3.0325315310619772e-05
2025/01/01 21:15,3.0325315310619772e-05
2025/01/01 21:30,3.0325315310619772e-05
2025/01/01 21:45,3.0325315310619772e-05
2025/01/01 22:00,2.982684236485511e-05
2025/01/01 22:15,2.982684236485511e-05
2025/01/01 22:30,2.982684236485511e-05
2025/01/01 22:45,2.982684236485511e-05
2025/01/01 23:00,3.156650345772505e-05
2025/01/01 23:15,3.156650345772505e-05
