datetime,power
2025/01/01 00:00,0.0
2025/01/01 00:15,0.0
2025/01/01 00:30,0.0
2025/01/01 00:45,0.0
2025/01/01 01:00,0.0
2025/01/01 01:15,0.0
2025/01/01 01:30,0.0
2025/01/01 01:45,0.0
2025/01/01 02:00,0.0
2025/01/01 02:15,0.0
2025/01/01 02:30,0.0
2025/01/01 02:45,0.0
2025/01/01 03:00,0.0
2025/01/01 03:15,0.0
2025/01/01 03:30,0.0
2025/01/01 03:45,0.0
2025/01/01 04:00,0.0012175977462902665
2025/01/01 04:15,0.0012175977462902665
2025/01/01 04:30,0.0012175977462902665
2025/01/01 04:45,0.0012175977462902665
2025/01/01 05:00,0.0015767720760777593
2025/01/01 05:15,0.0015767720760777593
2025/01/01 05:30,0.0015767720760777593
2025/01/01 05:45,0.0015767720760777593
2025/01/01 06:00,0.0031040431931614876
2025/01/01 06:15,0.0031040431931614876
2025/01/01 06:30,0.0031040431931614876
2025/01/01 06:45,0.0031040431931614876
2025/01/01 07:00,0.0025363692548125982
2025/01/01 07:15,0.0025363692548125982
2025/01/01 07:30,0.0025363692548125982
2025/01/01 07:45,0.0025363692548125982
2025/01/01 08:00,0.003393332939594984
2025/01/01 08:15,0.003393332939594984
2025/01/01 08:30,0.003393332939594984
2025/01/01 08:45,0.003393332939594984
2025/01/01 09:00,0.0021729047875851393
2025/01/01 09:15,0.0021729047875851393
2025/01/01 09:30,0.0021729047875851393
2025/01/01 09:45,0.0021729047875851393
2025/01/01 10:00,0.0017591698560863733
2025/01/01 10:15,0.0017591698560863733
2025/01/01 10:30,0.0017591698560863733
2025/01/01 10:45,0.0017591698560863733
2025/01/01 11:00,0.0013187499716877937
2025/01/01 11:15,0.0013187499716877937
2025/01/01 11:30,0.0013187499716877937
2025/01/01 11:45,0.0013187499716877937
2025/01/01 12:00,0.0018342991825193167
2025/01/01 12:15,0.0018342991825193167
2025/01/01 12:30,0.0018342991825193167
2025/01/01 12:45,0.0018342991825193167
2025/01/01 13:00,0.00043999982881359756
2025/01/01 13:15,0.00043999982881359756
2025/01/01 13:30,0.00043999982881359756
2025/01/01 13:45,0.00043999982881359756
2025/01/01 14:00,0.00021905527682974935
2025/01/01 14:15,0.00021905527682974935
2025/01/01 14:30,0.00021905527682974935
2025/01/01 14:45,0.00021905527682974935
2025/01/01 15:00,0.0
2025/01/01 15:15,0.0
2025/01/01 15:30,0.0
2025/01/01 15:45,0.0
2025/01/01 16:00,0.0
2025/01/01 16:15,0.0
2025/01/01 16:30,0.0
2025/01/01 16:45,0.0
2025/01/01 17:00,0.0009748360025696456
2025/01/01 17:15,0.0009748360025696456
2025/01/01 17:30,0.0009748360025696456
2025/01/01 17:45,0.0009748360025696456
2025/01/01 18:00,0.0017095822840929031
2025/01/01 18:15,0.0017095822840929031
2025/01/01 18:30,0.0017095822840929031
2025/01/01 18:45,0.0017095822840929031
2025/01/01 19:00,3.429919888731092e-05
2025/01/01 19:15,3.429919888731092e-05
2025/01/01 19:30,3.429919888731092e-05
2025/01/01 19:45,3.429919888731092e-05
2025/01/01 20:00,6.48620625725016e-05
2025/01/01 20:15,6.48620625725016e-05
2025/01/01 20:30,6.48620625725016e-05
2025/01/01 20:45,6.48620625725016e-05
2025/01/01 21:00,0.0001151894757640548
2025/01/01 21:15,0.0001151894757640548
2025/01/01 21:30,0.0001151894757640548
2025/01/01 21:45,0.0001151894757640548
2025/01/01 22:00,0.0024816140066832304
2025/01/01 22:15,0.0024816140066832304
2025/01/01 22:30,0.0024816140066832304
2025/01/01 22:45,0.0024816140066832304
2025/01/01 23:00,0.005566916428506374
2025/01/01 23:15,0.005566916428506374
2025/01/01 23:30,0.005566916428506374
2025/01/01 23:45,0.005566916428506374
2025/01/02 00:00,0.006298936903476715
2025/01/02 00:15,0.006298936903476715
2025/01/02 00:30,0.006298936903476715
2025/01/02 00:45,0.006298936903476715
2025/01/02 01:00,0.009291423484683037
2025/01/02 01:15,0.009291423484683037
2025/01/02 01:30,0.009291423484683037
2025/01/02 01:45,0.009291423484683037
2025/01/02 02:00,0.027760855853557587
2025/01/02 02:15,0.027760855853557587
2025/01/02 02:30,0.027760855853557587
2025/01/02 02:45,0.027760855853557587
2025/01/02 03:00,0.02771771140396595
2025/01/02 03:15,0.02771771140396595
2025/01/02 03:30,0.02771771140396595
2025/01/02 03:45,0.02771771140396595
2025/01/02 04:00,0.030428748577833176
2025/01/02 04:15,0.030428748577833176
2025/01/02 04:30,0.030428748577833176
2025/01/02 04:45,0.030428748577833176
2025/01/02 05:00,0.02759750559926033
2025/01/02 05:15,0.02759750559926033
2025/01/02 05:30,0.02759750559926033
2025/01/02 05:45,0.02759750559926033
2025/01/02 06:00,0.00850068312138319
2025/01/02 06:15,0.00850068312138319
2025/01/02 06:30,0.00850068312138319
2025/01/02 06:45,0.00850068312138319
2025/01/02 07:00,0.006225000601261854
2025/01/02 07:15,0.006225000601261854
2025/01/02 07:30,0.006225000601261854
2025/01/02 07:45,0.006225000601261854
2025/01/02 08:00,0.005375279113650322
2025/01/02 08:15,0.005375279113650322
2025/01/02 08:30,0.005375279113650322
2025/01/02 08:45,0.005375279113650322
2025/01/02 09:00,0.020775409415364265
2025/01/02 09:15,0.020775409415364265
2025/01/02 09:30,0.020775409415364265
2025/01/02 09:45,0.020775409415364265
2025/01/02 10:00,0.020352894440293312
2025/01/02 10:15,0.020352894440293312
2025/01/02 10:30,0.020352894440293312
2025/01/02 10:45,0.020352894440293312
2025/01/02 11:00,0.022429728880524635
2025/01/02 11:15,0.022429728880524635
2025/01/02 11:30,0.022429728880524635
2025/01/02 11:45,0.022429728880524635
2025/01/02 12:00,0.009167681448161602
2025/01/02 12:15,0.009167681448161602
2025/01/02 12:30,0.009167681448161602
2025/01/02 12:45,0.009167681448161602
2025/01/02 13:00,0.01207528356462717
2025/01/02 13:15,0.01207528356462717
2025/01/02 13:30,0.01207528356462717
2025/01/02 13:45,0.01207528356462717
2025/01/02 14:00,0.007772030774503946
2025/01/02 14:15,0.007772030774503946
2025/01/02 14:30,0.007772030774503946
2025/01/02 14:45,0.007772030774503946
2025/01/02 15:00,0.006757497321814299
2025/01/02 15:15,0.006757497321814299
